animal_id,greutatea_curenta,varsta_animalului,orele_de_activitate,grame_hrana_necesare
PET_11854,17.19,1.8,5.3,330.0
PET_11855,12.18,11.0,1.3,167.0
PET_11856,5.0,3.7,0.7,102.0
PET_11857,13.81,7.1,5.5,277.0
PET_11858,20.14,1.8,5.6,357.0
PET_11859,13.04,3.6,2.8,239.0
PET_11860,15.14,5.1,7.6,347.0
PET_11861,17.11,6.1,3.1,238.0
PET_11862,9.92,0.5,3.3,329.0
PET_11863,18.12,10.7,3.9,241.0
PET_11864,23.19,0.6,3.4,497.0
PET_11865,14.14,9.4,7.2,261.0
PET_11866,9.35,5.9,1.4,155.0
PET_11867,14.67,6.5,2.1,222.0
PET_11868,5.0,2.9,1.0,118.0
PET_11869,16.68,7.5,8.7,359.0
PET_11870,17.26,6.7,3.2,232.0
PET_11871,23.38,2.4,2.1,318.0
PET_11872,14.03,3.2,3.3,203.0
PET_11873,17.04,1.3,6.1,337.0
PET_11874,10.69,1.3,5.7,257.0
PET_11875,13.22,0.7,2.6,325.0
PET_11876,7.37,3.0,3.0,190.0
PET_11877,14.03,8.3,0.5,179.0
PET_11878,13.47,4.1,4.3,274.0
PET_11879,16.5,4.4,7.2,350.0
PET_11880,11.88,2.0,2.5,203.0
PET_11881,15.42,7.1,5.6,293.0
PET_11882,13.33,4.4,2.5,196.0
PET_11883,13.34,8.3,1.3,175.0
PET_11884,15.4,9.0,5.7,264.0
PET_11885,15.2,7.2,9.9,360.0
PET_11886,18.81,3.7,5.4,293.0
PET_11887,14.4,6.3,3.0,228.0
PET_11888,13.25,3.4,3.1,264.0
PET_11889,14.1,10.9,8.8,302.0
PET_11890,11.43,9.3,4.8,208.0
PET_11891,13.2,6.2,2.1,209.0
PET_11892,25.16,11.6,3.8,300.0
PET_11893,10.44,6.8,4.5,208.0
PET_11894,13.61,4.3,5.2,251.0
PET_11895,13.06,1.6,7.8,311.0
PET_11896,13.76,6.8,7.2,298.0
PET_11897,13.34,10.4,4.5,249.0
PET_11898,16.4,10.5,3.9,235.0
PET_11899,6.45,7.5,5.0,199.0
PET_11900,20.19,5.0,2.5,277.0
PET_11901,18.16,8.0,6.5,296.0
PET_11902,8.79,9.3,3.5,162.0
PET_11903,5.0,5.2,5.2,192.0
PET_11904,10.11,6.0,8.3,283.0
PET_11905,13.79,8.3,5.4,262.0
PET_11906,27.9,10.6,4.6,338.0
PET_11907,17.72,9.6,2.7,208.0
PET_11908,5.96,0.8,3.8,273.0
PET_11909,11.55,1.9,1.2,171.0
PET_11910,14.73,10.3,5.3,243.0
PET_11911,16.27,10.1,0.5,182.0
PET_11912,8.43,5.0,6.4,259.0
PET_11913,14.33,7.2,5.8,269.0
PET_11914,11.41,10.9,4.2,200.0
PET_11915,9.48,11.0,2.7,163.0
PET_11916,16.3,9.5,4.0,255.0
PET_11917,18.87,2.9,0.5,246.0
PET_11918,19.21,8.9,6.1,272.0
PET_11919,17.87,1.7,3.6,256.0
PET_11920,12.51,10.8,7.8,267.0
PET_11921,18.57,2.2,5.0,305.0
PET_11922,16.55,8.1,4.6,237.0
PET_11923,15.67,7.5,5.0,269.0
PET_11924,11.94,9.4,1.6,176.0
PET_11925,12.52,6.8,2.9,196.0
PET_11926,15.37,1.2,4.3,306.0
PET_11927,27.2,8.6,3.2,293.0
PET_11928,16.51,4.9,2.6,259.0
PET_11929,11.94,4.2,3.3,216.0
PET_11930,10.84,11.9,4.1,172.0
PET_11931,12.54,7.3,9.8,340.0
PET_11932,25.89,8.7,3.2,276.0
PET_11933,13.0,6.6,2.3,214.0
PET_11934,19.53,9.4,3.6,254.0
PET_11935,13.12,9.1,7.8,266.0
PET_11936,16.31,8.1,7.9,305.0
PET_11937,18.96,12.0,8.9,347.0
PET_11938,12.14,5.8,4.2,239.0
PET_11939,11.79,8.6,5.6,221.0
PET_11940,23.29,9.7,1.4,251.0
PET_11941,19.92,4.8,3.1,292.0
PET_11942,18.95,5.8,1.2,237.0
PET_11943,18.94,11.6,5.2,292.0
PET_11944,17.3,0.9,4.1,431.0
PET_11945,25.09,4.4,4.6,377.0
PET_11946,15.22,6.1,1.9,214.0
PET_11947,17.89,0.5,6.1,500.0
PET_11948,7.75,10.8,0.5,113.0
PET_11949,10.88,3.8,3.4,225.0
PET_11950,9.0,3.5,3.7,181.0
PET_11951,21.37,9.9,0.5,249.0
PET_11952,5.0,3.7,5.0,207.0
PET_11953,12.99,8.1,3.6,225.0
PET_11954,5.0,9.9,5.4,157.0
PET_11955,10.84,9.6,9.0,281.0
PET_11956,12.55,9.5,4.8,220.0
PET_11957,21.92,1.5,6.4,352.0
PET_11958,16.98,1.4,7.5,367.0
PET_11959,10.83,4.0,5.2,254.0
PET_11960,20.33,0.9,1.8,409.0
PET_11961,15.09,6.3,0.5,206.0
PET_11962,15.19,5.0,4.9,267.0
PET_11963,8.99,6.9,3.0,195.0
PET_11964,10.05,3.9,7.2,284.0
PET_11965,10.87,6.1,2.8,207.0
PET_11966,15.23,4.3,4.0,281.0
PET_11967,15.39,2.7,1.1,211.0
PET_11968,22.72,8.0,3.1,294.0
PET_11969,16.93,8.2,1.6,196.0
PET_11970,5.0,10.0,1.9,111.0
PET_11971,16.31,10.6,3.9,250.0
PET_11972,7.75,8.6,2.5,152.0
PET_11973,10.17,8.4,10.6,317.0
PET_11974,10.94,1.2,6.1,279.0
PET_11975,11.68,1.8,6.7,277.0
PET_11976,8.12,9.8,3.7,150.0
PET_11977,16.02,3.2,4.3,257.0
PET_11978,7.95,4.6,2.9,173.0
PET_11979,16.78,2.2,10.6,416.0
PET_11980,26.18,2.7,3.7,370.0
PET_11981,8.35,9.4,2.5,157.0
PET_11982,13.58,3.5,2.1,233.0
PET_11983,5.0,5.7,4.8,187.0
PET_11984,13.5,2.2,7.6,311.0
PET_11985,18.21,8.3,6.7,308.0
PET_11986,18.6,8.9,2.1,226.0
PET_11987,15.39,4.7,2.0,241.0
PET_11988,19.45,9.5,7.1,311.0
PET_11989,27.73,3.3,9.3,457.0
PET_11990,23.56,8.5,3.6,281.0
PET_11991,12.39,8.9,7.0,263.0
PET_11992,7.74,11.6,0.5,119.0
PET_11993,12.97,3.2,1.9,198.0
PET_11994,10.27,1.6,1.5,184.0
PET_11995,17.26,3.5,5.0,278.0
PET_11996,9.09,1.9,3.6,208.0
PET_11997,14.64,2.5,4.6,261.0
PET_11998,19.19,4.3,7.0,305.0
PET_11999,14.5,5.3,2.4,262.0
PET_12000,10.27,10.9,4.2,183.0
PET_12001,20.87,2.7,0.7,240.0
PET_12002,5.61,11.7,6.9,227.0
PET_12003,13.36,9.8,6.7,242.0
PET_12004,14.79,10.6,4.9,217.0
PET_12005,15.08,11.2,4.3,227.0
PET_12006,15.9,9.2,2.7,206.0
PET_12007,18.05,9.6,0.5,183.0
PET_12008,14.82,5.5,4.8,260.0
PET_12009,13.16,6.4,5.9,276.0
PET_12010,12.96,11.2,9.0,315.0
PET_12011,11.94,4.8,3.0,196.0
PET_12012,18.94,1.0,4.7,327.0
PET_12013,11.77,9.3,6.8,273.0
PET_12014,19.23,7.1,6.9,334.0
PET_12015,15.09,9.9,2.4,207.0
PET_12016,12.39,1.4,3.3,234.0
PET_12017,18.09,7.6,2.7,232.0
PET_12018,11.36,3.3,1.7,213.0
PET_12019,18.19,10.9,7.7,309.0
PET_12020,16.06,1.8,4.2,273.0
PET_12021,12.02,10.2,3.8,179.0
PET_12022,17.64,1.5,4.6,309.0
PET_12023,17.73,0.8,4.1,443.0
PET_12024,20.79,3.2,3.4,310.0
PET_12025,19.83,4.3,2.1,276.0
PET_12026,17.46,7.7,7.9,334.0
PET_12027,9.36,2.0,2.6,146.0
PET_12028,27.24,5.5,1.7,316.0
PET_12029,7.98,2.8,3.8,204.0
PET_12030,19.75,10.3,9.4,350.0
PET_12031,17.16,1.0,1.9,272.0
PET_12032,9.13,4.6,5.8,248.0
PET_12033,14.38,7.8,3.4,251.0
PET_12034,14.61,11.0,4.6,238.0
PET_12035,21.53,10.5,6.3,289.0
PET_12036,11.43,10.8,0.5,124.0
PET_12037,13.69,1.2,1.8,237.0
PET_12038,5.0,10.2,6.3,179.0
PET_12039,23.67,9.5,4.2,299.0
PET_12040,9.65,10.9,4.5,179.0
PET_12041,16.63,4.1,5.8,320.0
PET_12042,14.49,11.0,1.8,189.0
PET_12043,14.51,5.1,6.6,300.0
PET_12044,19.05,7.8,6.0,335.0
PET_12045,23.36,5.4,4.6,343.0
PET_12046,16.26,5.4,5.2,282.0
PET_12047,18.28,6.8,6.9,337.0
PET_12048,16.64,4.6,2.5,259.0
PET_12049,20.09,9.6,5.7,308.0
PET_12050,12.69,7.8,8.4,315.0
PET_12051,20.38,8.4,5.6,321.0
PET_12052,20.55,3.2,3.4,288.0
PET_12053,20.41,11.7,9.8,333.0
PET_12054,11.7,8.1,4.6,195.0
PET_12055,14.16,2.8,7.5,323.0
PET_12056,16.2,9.1,2.9,219.0
PET_12057,8.15,2.5,6.7,263.0
PET_12058,22.97,1.2,2.6,298.0
PET_12059,14.94,6.6,4.8,306.0
PET_12060,16.42,6.9,2.5,265.0
PET_12061,12.11,2.7,8.8,313.0
PET_12062,8.37,4.5,3.4,198.0
PET_12063,11.98,11.4,1.2,158.0
PET_12064,16.1,3.8,4.2,287.0
PET_12065,18.37,2.3,5.3,295.0
PET_12066,15.81,11.9,3.9,202.0
PET_12067,16.73,4.0,2.0,224.0
PET_12068,13.31,8.3,6.6,282.0
PET_12069,17.48,3.2,7.1,331.0
PET_12070,22.41,6.8,0.5,267.0
PET_12071,18.52,4.9,1.8,260.0
PET_12072,19.05,11.6,3.6,244.0
PET_12073,16.47,5.5,2.7,262.0
PET_12074,7.48,7.2,5.3,202.0
PET_12075,9.78,11.4,8.6,254.0
PET_12076,17.27,11.9,3.0,190.0
PET_12077,14.95,1.7,7.9,340.0
PET_12078,17.2,10.1,0.5,174.0
PET_12079,23.38,4.9,5.1,382.0
PET_12080,18.63,7.3,2.5,260.0
PET_12081,21.29,4.8,5.2,347.0
PET_12082,15.47,5.1,0.5,212.0
PET_12083,10.96,2.3,0.8,176.0
PET_12084,14.71,7.1,5.2,292.0
PET_12085,10.98,6.8,2.4,198.0
PET_12086,22.79,2.7,3.2,322.0
PET_12087,18.95,6.7,8.6,408.0
PET_12088,17.6,11.7,4.3,250.0
PET_12089,21.18,8.7,6.3,303.0
PET_12090,5.0,6.0,2.1,135.0
PET_12091,17.94,11.0,0.6,190.0
PET_12092,8.45,7.1,3.8,204.0
PET_12093,14.96,2.1,0.5,205.0
PET_12094,13.44,6.8,2.3,192.0
PET_12095,18.31,2.6,4.6,270.0
PET_12096,16.14,9.3,3.7,217.0
PET_12097,21.73,11.6,4.8,286.0
PET_12098,11.99,4.6,5.5,267.0
PET_12099,18.55,5.5,1.0,242.0
PET_12100,15.81,5.3,1.6,230.0
PET_12101,6.82,3.8,0.5,128.0
PET_12102,10.41,9.6,3.1,165.0
PET_12103,14.25,7.6,5.8,291.0
PET_12104,20.56,1.2,7.7,384.0
PET_12105,17.32,10.1,4.5,235.0
PET_12106,9.16,2.7,7.4,290.0
PET_12107,14.3,11.8,5.0,249.0
PET_12108,25.09,4.8,4.3,360.0
PET_12109,15.56,7.6,2.5,249.0
PET_12110,13.36,1.4,0.5,182.0
PET_12111,17.46,4.5,7.1,351.0
PET_12112,18.82,9.7,3.9,251.0
PET_12113,12.72,6.0,7.5,335.0
PET_12114,17.51,10.9,1.6,218.0
PET_12115,13.36,7.1,10.1,361.0
PET_12116,18.6,11.2,3.4,267.0
PET_12117,15.85,11.8,2.3,195.0
PET_12118,17.41,5.7,3.5,279.0
PET_12119,11.2,7.0,4.4,268.0
PET_12120,10.89,10.1,3.8,206.0
PET_12121,19.73,3.0,2.7,283.0
PET_12122,14.6,10.4,0.5,162.0
PET_12123,16.43,7.3,2.0,218.0
PET_12124,13.47,8.8,6.7,257.0
PET_12125,19.49,1.4,1.8,253.0
PET_12126,11.96,9.3,0.5,146.0
PET_12127,14.32,4.1,1.4,210.0
PET_12128,18.93,9.8,3.8,267.0
PET_12129,20.86,6.4,2.1,266.0
PET_12130,12.38,3.7,3.3,222.0
PET_12131,24.8,11.5,2.0,276.0
PET_12132,16.57,9.3,6.5,290.0
PET_12133,9.79,11.8,5.2,202.0
PET_12134,16.85,4.7,9.5,385.0
PET_12135,13.09,8.0,3.0,219.0
PET_12136,17.17,7.5,3.3,259.0
PET_12137,14.79,8.4,7.0,300.0
PET_12138,15.37,0.9,5.0,435.0
PET_12139,10.44,3.9,1.6,178.0
PET_12140,19.95,11.0,5.4,284.0
PET_12141,9.22,5.4,5.0,203.0
PET_12142,9.46,11.5,0.5,125.0
PET_12143,16.84,3.0,2.4,256.0
PET_12144,23.01,12.0,4.5,319.0
PET_12145,13.24,8.5,7.6,277.0
PET_12146,18.5,9.4,5.7,287.0
PET_12147,20.37,5.1,2.6,285.0
PET_12148,19.07,10.9,2.2,259.0
PET_12149,13.44,6.8,6.0,297.0
PET_12150,9.54,8.3,0.5,112.0
PET_12151,5.0,1.6,2.0,171.0
PET_12152,13.69,7.8,7.5,295.0
PET_12153,20.89,10.6,4.7,270.0
PET_12154,9.38,2.6,2.1,168.0
PET_12155,18.5,9.0,1.0,233.0
PET_12156,10.25,0.8,6.1,423.0
PET_12157,15.53,11.2,4.2,250.0
PET_12158,18.54,11.8,3.5,256.0
PET_12159,11.7,4.6,4.9,263.0
PET_12160,15.85,1.7,4.4,278.0
PET_12161,12.92,8.1,4.2,222.0
PET_12162,18.53,0.8,0.7,351.0
PET_12163,16.18,6.0,1.4,210.0
PET_12164,15.28,3.6,5.9,292.0
PET_12165,22.79,5.9,5.4,383.0
PET_12166,18.31,0.7,5.0,467.0
PET_12167,11.55,1.1,2.5,230.0
PET_12168,14.57,0.7,5.9,483.0
PET_12169,14.62,7.6,3.1,249.0
PET_12170,15.4,6.9,7.3,309.0
PET_12171,27.62,3.2,2.1,321.0
PET_12172,16.85,7.9,2.7,249.0
PET_12173,5.0,10.7,3.6,181.0
PET_12174,12.29,3.7,6.1,302.0
PET_12175,5.34,10.1,3.9,163.0
PET_12176,13.35,8.1,4.1,217.0
PET_12177,5.06,0.9,3.0,265.0
PET_12178,10.64,4.8,4.7,243.0
PET_12179,7.4,6.3,3.8,198.0
PET_12180,16.92,8.9,2.0,197.0
PET_12181,15.0,3.8,4.3,256.0
PET_12182,16.51,11.8,4.4,246.0
PET_12183,14.48,8.4,9.9,304.0
PET_12184,8.03,4.8,2.5,170.0
PET_12185,17.57,1.6,1.9,252.0
PET_12186,24.61,2.6,4.7,361.0
PET_12187,17.05,6.1,1.5,248.0
PET_12188,12.87,6.2,1.3,175.0
PET_12189,7.86,9.3,0.5,101.0
PET_12190,10.46,8.9,2.1,185.0
PET_12191,17.27,2.8,2.1,276.0
PET_12192,20.37,7.3,0.8,227.0
PET_12193,16.3,0.7,3.4,393.0
PET_12194,19.0,5.1,0.5,239.0
PET_12195,18.54,9.3,5.2,274.0
PET_12196,17.53,5.1,2.6,258.0
PET_12197,11.71,10.1,3.0,175.0
PET_12198,15.87,11.7,5.5,265.0
PET_12199,10.76,7.5,4.9,236.0
PET_12200,15.09,2.2,2.4,235.0
PET_12201,16.65,4.9,5.1,278.0
PET_12202,23.39,0.6,7.9,500.0
PET_12203,8.45,7.4,1.5,154.0
PET_12204,17.41,9.9,5.9,274.0
PET_12205,22.41,7.7,1.2,283.0
PET_12206,18.79,9.5,6.9,286.0
PET_12207,19.16,9.7,2.2,227.0
PET_12208,17.94,10.3,2.1,193.0
PET_12209,21.49,3.6,6.9,361.0
PET_12210,9.56,10.5,5.8,235.0
PET_12211,8.07,8.0,2.3,147.0
PET_12212,14.97,3.8,4.3,273.0
PET_12213,5.0,11.9,2.2,146.0
PET_12214,21.15,11.4,0.5,220.0
PET_12215,21.1,7.1,4.5,307.0
PET_12216,12.83,10.2,3.1,180.0
PET_12217,13.15,3.5,1.6,178.0
PET_12218,14.64,5.3,7.3,341.0
PET_12219,15.26,2.6,1.7,221.0
PET_12220,15.64,6.5,4.4,244.0
PET_12221,17.79,6.2,6.7,315.0
PET_12222,14.14,2.9,3.4,232.0
PET_12223,19.72,8.2,2.2,227.0
PET_12224,17.23,1.9,4.7,334.0
PET_12225,11.97,1.2,5.1,279.0
PET_12226,21.68,4.9,6.2,363.0
PET_12227,8.21,5.2,8.7,310.0
PET_12228,14.54,4.2,2.9,268.0
PET_12229,19.83,3.5,4.5,321.0
PET_12230,11.38,4.4,0.8,198.0
PET_12231,16.55,2.4,5.7,301.0
PET_12232,17.72,5.1,4.5,280.0
PET_12233,10.7,10.9,3.6,172.0
PET_12234,14.64,3.1,2.5,240.0
PET_12235,14.22,8.4,3.1,170.0
PET_12236,12.24,2.1,4.6,276.0
PET_12237,26.51,4.6,1.6,304.0
PET_12238,11.18,4.2,3.2,231.0
PET_12239,20.02,11.3,4.0,240.0
PET_12240,13.04,5.4,0.5,199.0
PET_12241,9.57,8.4,1.4,169.0
PET_12242,15.51,7.4,2.3,232.0
PET_12243,18.25,2.1,7.9,372.0
PET_12244,19.6,11.3,1.9,208.0
PET_12245,22.81,4.5,3.9,324.0
PET_12246,29.73,1.0,1.4,356.0
PET_12247,16.25,4.0,2.1,235.0
PET_12248,11.68,4.4,0.5,197.0
PET_12249,17.26,1.6,5.7,291.0
PET_12250,13.67,7.6,0.7,182.0
PET_12251,19.63,4.5,6.3,313.0
PET_12252,8.51,7.7,5.2,231.0
PET_12253,26.84,0.6,3.8,500.0
PET_12254,19.28,11.8,6.4,291.0
PET_12255,6.58,2.5,11.8,351.0
PET_12256,11.45,8.1,5.2,220.0
PET_12257,19.08,8.7,1.2,255.0
PET_12258,20.88,2.5,7.7,393.0
PET_12259,8.64,1.8,4.5,227.0
PET_12260,18.57,2.3,9.3,381.0
PET_12261,5.26,3.3,2.7,150.0
PET_12262,14.55,2.4,7.2,328.0
PET_12263,20.56,8.3,4.0,262.0
PET_12264,12.24,5.3,10.6,373.0
PET_12265,7.47,6.7,3.3,185.0
PET_12266,15.73,1.0,11.5,410.0
PET_12267,11.98,10.4,5.1,224.0
PET_12268,18.15,2.5,6.1,328.0
PET_12269,10.57,4.6,8.3,309.0
PET_12270,11.14,1.3,2.0,234.0
PET_12271,5.0,2.1,6.4,239.0
PET_12272,15.85,8.2,3.3,231.0
PET_12273,14.2,8.5,4.4,242.0
PET_12274,9.06,8.3,4.2,189.0
PET_12275,15.97,6.8,5.4,277.0
PET_12276,20.14,11.5,5.3,237.0
PET_12277,13.92,6.3,2.6,195.0
PET_12278,16.34,5.7,4.3,288.0
PET_12279,16.37,3.3,0.5,219.0
PET_12280,8.98,1.6,6.5,263.0
PET_12281,25.28,6.8,8.2,452.0
PET_12282,12.65,4.1,4.5,253.0
PET_12283,18.28,6.5,0.5,187.0
PET_12284,18.85,2.9,5.9,342.0
PET_12285,14.3,10.1,2.1,208.0
PET_12286,18.03,12.0,4.5,264.0
PET_12287,16.23,4.2,5.7,322.0
PET_12288,7.91,10.2,5.4,172.0
PET_12289,13.34,10.5,6.7,259.0
PET_12290,11.94,12.0,4.4,195.0
PET_12291,12.69,4.4,4.4,260.0
PET_12292,8.48,9.2,5.8,233.0
PET_12293,20.63,3.1,3.8,302.0
PET_12294,23.01,7.7,2.3,300.0
PET_12295,19.89,8.6,5.1,269.0
PET_12296,21.35,9.0,1.2,229.0
PET_12297,13.28,2.9,3.8,241.0
PET_12298,11.82,10.3,0.6,175.0
PET_12299,11.11,5.3,2.6,189.0
PET_12300,18.22,3.0,2.7,270.0
PET_12301,16.14,6.7,1.5,243.0
PET_12302,14.61,10.4,6.8,239.0
PET_12303,21.48,11.6,6.5,318.0
PET_12304,17.02,9.1,7.3,298.0
PET_12305,10.81,0.6,3.5,332.0
PET_12306,11.6,2.0,2.9,239.0
PET_12307,18.41,1.4,6.0,358.0
PET_12308,20.21,1.7,4.3,326.0
PET_12309,17.76,4.9,4.3,285.0
PET_12310,24.48,4.4,0.5,254.0
PET_12311,23.18,1.8,5.9,371.0
PET_12312,17.21,10.6,5.6,265.0
PET_12313,10.81,7.6,4.0,222.0
PET_12314,8.45,9.7,6.0,205.0
PET_12315,13.06,4.8,5.5,265.0
PET_12316,18.77,5.2,2.3,262.0
PET_12317,24.13,4.2,3.5,309.0
PET_12318,17.09,5.5,1.5,248.0
PET_12319,20.84,7.5,7.7,359.0
PET_12320,13.77,6.2,6.4,295.0
PET_12321,18.11,10.1,2.0,212.0
PET_12322,19.12,10.9,5.5,289.0
PET_12323,5.1,5.9,4.7,203.0
PET_12324,12.93,3.3,2.3,226.0
PET_12325,19.75,11.4,4.3,246.0
PET_12326,16.37,9.0,6.1,270.0
PET_12327,9.02,7.9,6.3,274.0
PET_12328,5.0,9.1,9.8,245.0
PET_12329,13.17,1.4,4.2,274.0
PET_12330,14.64,1.3,3.4,256.0
PET_12331,10.58,2.3,5.4,253.0
PET_12332,15.72,2.2,3.5,267.0
PET_12333,17.53,5.3,2.5,242.0
PET_12334,18.35,2.3,1.7,266.0
PET_12335,5.0,10.3,0.5,85.0
PET_12336,8.43,7.1,5.8,246.0
PET_12337,13.48,4.7,0.5,204.0
PET_12338,17.86,1.3,1.8,259.0
PET_12339,17.45,7.3,4.7,281.0
PET_12340,17.36,1.8,3.2,276.0
PET_12341,13.08,9.0,9.4,291.0
PET_12342,13.36,9.7,0.5,156.0
PET_12343,11.36,6.8,9.6,322.0
PET_12344,18.84,2.2,7.5,350.0
PET_12345,10.4,9.5,6.3,241.0
PET_12346,19.25,4.0,7.6,378.0
PET_12347,16.04,3.1,5.0,308.0
PET_12348,14.77,5.9,0.5,199.0
PET_12349,11.72,11.1,5.3,244.0
PET_12350,8.22,3.9,0.5,137.0
PET_12351,11.76,10.9,2.7,200.0
PET_12352,13.35,1.1,3.8,267.0
PET_12353,5.0,1.5,1.7,148.0
PET_12354,14.01,8.5,6.4,265.0
PET_12355,19.62,2.7,3.5,310.0
PET_12356,17.84,4.1,5.0,314.0
PET_12357,12.52,2.1,4.0,252.0
PET_12358,15.23,4.3,4.3,264.0
PET_12359,12.22,3.7,1.8,189.0
PET_12360,15.74,9.0,1.1,189.0
PET_12361,22.7,8.6,3.6,261.0
PET_12362,19.84,11.5,1.6,231.0
PET_12363,17.6,8.8,7.5,278.0
PET_12364,12.54,8.5,0.6,161.0
PET_12365,18.75,8.5,9.8,346.0
PET_12366,6.57,10.7,4.8,171.0
PET_12367,13.74,3.9,4.2,254.0
PET_12368,17.92,4.0,2.6,219.0
PET_12369,18.7,9.0,5.6,275.0
PET_12370,18.35,3.1,3.5,271.0
PET_12371,16.47,11.0,4.8,236.0
PET_12372,14.02,6.6,6.1,336.0
PET_12373,17.69,4.0,5.7,295.0
PET_12374,10.24,9.4,7.1,250.0
PET_12375,10.78,4.1,5.3,242.0
PET_12376,15.31,11.6,1.6,174.0
PET_12377,15.87,11.8,0.5,153.0
PET_12378,5.87,8.2,4.5,189.0
PET_12379,17.28,1.8,4.6,316.0
PET_12380,18.86,3.5,8.8,373.0
PET_12381,14.61,6.4,3.7,264.0
PET_12382,26.87,10.3,4.9,311.0
PET_12383,11.59,2.6,5.9,268.0
PET_12384,13.19,1.7,5.3,288.0
PET_12385,13.02,1.4,6.1,276.0
PET_12386,14.62,6.3,2.0,209.0
PET_12387,13.36,10.7,1.6,175.0
PET_12388,7.97,1.0,3.3,202.0
PET_12389,12.27,2.9,0.5,165.0
PET_12390,14.51,8.5,3.9,258.0
PET_12391,21.14,10.0,2.4,232.0
PET_12392,26.01,9.8,4.8,334.0
PET_12393,21.68,9.5,3.3,273.0
PET_12394,11.12,2.0,1.5,180.0
PET_12395,11.52,5.1,7.3,300.0
PET_12396,14.2,11.8,4.2,208.0
PET_12397,23.92,11.9,6.2,324.0
PET_12398,14.17,7.4,4.5,272.0
PET_12399,8.36,8.7,5.2,192.0
PET_12400,12.49,11.4,0.6,157.0
PET_12401,18.79,5.7,7.2,340.0
PET_12402,18.45,2.1,6.2,338.0
PET_12403,14.0,8.2,4.0,224.0
PET_12404,18.42,11.5,4.7,255.0
PET_12405,5.0,8.5,6.5,171.0
PET_12406,15.52,9.7,3.1,228.0
PET_12407,19.3,5.4,0.5,262.0
PET_12408,10.84,1.6,3.1,221.0
PET_12409,10.82,2.4,4.4,232.0
PET_12410,5.67,11.8,3.9,158.0
PET_12411,22.95,6.2,7.3,400.0
PET_12412,11.4,0.6,1.6,317.0
PET_12413,16.21,11.5,1.9,212.0
PET_12414,18.02,6.2,1.4,244.0
PET_12415,22.56,10.1,5.1,309.0
PET_12416,14.23,6.8,0.5,191.0
PET_12417,12.3,1.7,5.9,267.0
PET_12418,15.87,7.6,1.7,217.0
PET_12419,21.42,12.0,2.1,234.0
PET_12420,14.15,0.9,8.4,500.0
PET_12421,10.23,10.2,7.1,216.0
PET_12422,7.3,3.2,4.3,217.0
PET_12423,8.89,5.0,0.7,124.0
PET_12424,19.32,4.8,9.0,393.0
PET_12425,13.4,10.8,3.5,223.0
PET_12426,11.96,6.3,4.6,259.0
PET_12427,11.42,5.6,6.3,260.0
PET_12428,15.43,9.9,0.5,183.0
PET_12429,13.8,1.1,2.4,242.0
PET_12430,13.63,1.5,3.8,280.0
PET_12431,21.75,0.7,4.3,500.0
PET_12432,22.69,8.4,0.7,247.0
PET_12433,6.95,6.5,4.8,202.0
PET_12434,16.64,10.6,4.1,226.0
PET_12435,11.12,6.2,8.2,317.0
PET_12436,13.76,3.1,6.5,314.0
PET_12437,16.55,9.8,3.3,217.0
PET_12438,13.94,3.9,3.5,229.0
PET_12439,16.15,11.3,6.5,275.0
PET_12440,18.36,3.4,4.7,305.0
PET_12441,16.47,2.4,0.6,221.0
PET_12442,11.77,6.2,9.2,341.0
PET_12443,11.85,1.1,1.5,215.0
PET_12444,7.8,0.9,10.2,486.0
PET_12445,10.73,6.2,5.1,230.0
PET_12446,24.81,3.0,2.4,305.0
PET_12447,11.04,0.6,0.5,255.0
PET_12448,9.03,3.9,5.9,249.0
PET_12449,16.6,6.0,0.5,202.0
PET_12450,14.45,5.0,4.9,270.0
PET_12451,14.02,2.1,8.8,347.0
PET_12452,22.05,7.2,1.2,254.0
PET_12453,17.75,8.7,5.8,283.0
PET_12454,12.35,8.3,2.0,206.0
PET_12455,12.88,5.0,6.8,293.0
PET_12456,12.49,2.1,4.2,241.0
PET_12457,19.37,6.2,4.0,299.0
PET_12458,13.46,10.7,7.0,251.0
PET_12459,6.03,5.9,5.6,215.0
PET_12460,14.76,2.8,2.0,218.0
PET_12461,7.31,1.6,8.5,272.0
PET_12462,25.92,11.4,0.5,233.0
PET_12463,10.17,9.0,4.7,195.0
PET_12464,14.19,4.1,1.9,204.0
PET_12465,16.29,3.9,0.5,231.0
PET_12466,13.56,10.8,1.2,176.0
PET_12467,13.55,2.5,3.9,268.0
PET_12468,17.11,6.7,4.9,271.0
PET_12469,22.63,8.7,6.6,322.0
PET_12470,18.84,5.1,7.7,365.0
PET_12471,22.39,1.0,4.7,367.0
PET_12472,9.77,3.1,2.9,193.0
PET_12473,16.59,10.9,6.6,259.0
PET_12474,15.78,6.5,2.5,241.0
PET_12475,16.76,9.9,0.5,173.0
PET_12476,21.88,6.9,6.3,380.0
PET_12477,13.9,11.4,7.3,278.0
PET_12478,12.97,11.0,1.9,172.0
PET_12479,17.67,6.1,8.9,365.0
PET_12480,6.11,4.2,5.5,218.0
PET_12481,13.82,7.4,5.1,240.0
PET_12482,14.33,8.3,2.7,205.0
PET_12483,10.4,6.2,6.5,260.0
PET_12484,20.29,10.0,0.5,218.0
PET_12485,9.69,2.6,3.2,196.0
PET_12486,14.32,4.3,2.2,236.0
PET_12487,16.47,8.4,0.7,195.0
